Id,SalePrice
1460,11.795781436654998
1461,11.948616947757031
1462,12.07205859635084
1463,12.155176606897127
1464,12.129167933197738
1465,12.113201116113508
1466,12.082314571102161
1467,12.057532292300074
1468,12.125049443196499
1469,11.689705379827648
1470,12.197262731082784
1471,11.450789666750778
1472,11.481298871480805
1473,11.894281738958933
1474,11.796561572259044
1475,12.804783168586168
1476,12.51483409889786
1477,12.507761051782158
1478,12.467804787028061
1479,12.980132793452194
1480,12.715957873866195
1481,12.227377978665023
1482,12.034128077894033
1483,12.079930693625228
1484,12.130030248084099
1485,12.152508837324095
1486,12.729775214306464
1487,12.4080460964286
1488,12.179892179978514
1489,12.221874528576475
1490,12.1377791856296
1491,11.449915450290916
1492,12.139202116292578
1493,12.54721459697719
1494,12.620787542432339
1495,12.302863582097704
1496,12.095559632669605
1497,12.0023303037027
1498,11.992099048861055
1499,11.912902509635082
1500,12.038860004757185
1501,11.929912160196182
1502,12.640587731918338
1503,12.34218201083671
1504,12.295150626231468
1505,12.097557299459366
1506,12.307565148787239
1507,12.238449807045265
1508,11.992573838115531
1509,11.88952608469015
1510,11.855751398229451
1511,12.010468599250656
1512,11.876062146404957
1513,12.080368880853856
1514,12.006200046197556
1515,11.918789139104623
1516,12.028242525079614
1517,11.695697887311333
1518,12.301820364905526
1519,11.823647088706476
1520,11.83542184610639
1521,11.94901137370892
1522,11.598780893805229
1523,11.699076217715007
1524,11.691301827757904
1525,11.755852977073028
1526,11.511440729129344
1527,11.823117937658335
1528,11.926476884865638
1529,12.065530415388837
1530,11.5362497659535
1531,11.533197784250897
1532,11.88881734221542
1533,11.730185149269229
1534,11.9225006314759
1535,11.663528328377847
1536,11.081501499329772
1537,11.959360630606849
1538,12.1517748491391
1539,11.540062662965594
1540,11.954524135601277
1541,11.833633510372758
1542,12.367050955214335
1543,11.298157185600424
1544,11.567159311095983
1545,11.681499991801788
1546,11.756818622127081
1547,11.761115188597458
1548,11.602461849437987
1549,11.784621253446502
1550,11.699568398057423
1551,11.765433350570781
1552,11.853908366642438
1553,11.571576481766204
1554,12.118717963983956
1555,11.230319990974728
1556,11.619491909976556
1557,11.320849208618569
1558,11.528838922536401
1559,11.818769725169876
1560,11.917483308341872
1561,11.768521635446726
1562,11.686856582120015
1563,12.006755569817754
1564,11.911109108035594
1565,12.354023840614976
1566,11.158600248764293
1567,12.33935240644858
1568,11.968318731270495
1569,11.769169328218881
1570,11.666594803271492
1571,11.91027061044707
1572,12.423430025586235
1573,11.56490318606995
1574,12.122088638213233
1575,12.25530477531917
1576,12.121062329047271
1577,11.85188000756751
1578,11.900831621826043
1579,12.16501232363839
1580,11.80211148936727
1581,11.790764016323381
1582,12.741302905063918
1583,12.342650707161534
1584,11.865831759481699
1585,10.9988657238798
1586,11.515611211191143
1587,11.92619299884133
1588,11.451374230953757
1589,11.827118051694368
1590,11.599215510038317
1591,11.805918018268539
1592,11.737485417103892
1593,11.813992956271482
1594,11.687972240519784
1595,12.396671554211744
1596,12.032164722351931
1597,12.208381993899907
1598,11.956735517208758
1599,12.011088710559369
1600,10.98585805747735
1601,11.657123916710345
1602,11.428184751899439
1603,12.514128388545583
1604,12.396415703143061
1605,12.084789612200483
1606,11.943455469421515
1607,12.228135586919782
1608,12.133930517882149
1609,11.958152498079354
1610,11.814222874359157
1611,12.005254806113898
1612,11.947273150914562
1613,11.661720864995484
1614,11.396827783003058
1615,11.17919640785719
1616,11.387062743787808
1617,11.733962462287867
1618,11.833105675173964
1619,11.853031407532729
1620,11.876742249461133
1621,11.877910089529715
1622,12.659123362182132
1623,12.255692003676813
1624,11.761174283619273
1625,11.997904593164348
1626,12.14565994031335
1627,12.530178527042377
1628,12.072569001537621
1629,12.780598361720378
1630,12.227756389021684
1631,12.328383411048002
1632,12.091096182595624
1633,12.153297181886341
1634,12.107719002513097
1635,11.995390141213493
1636,12.067874902838444
1637,12.179441332786885
1638,12.054289689885337
1639,12.565629072475174
1640,12.092898589541047
1641,12.317097540301798
1642,12.307832304664064
1643,12.335911800818025
1644,12.116137661989587
1645,11.932472074697907
1646,11.922476357049149
1647,11.786439816028835
1648,11.853483174882596
1649,11.65705834726932
1650,11.671109407429773
1651,11.459715338197777
1652,11.56932966610884
1653,11.899210082988517
1654,11.888597620824617
1655,11.892549824864396
1656,11.936506405977886
1657,11.923135702557687
1658,11.836265644372503
1659,11.89589790974524
1660,13.063474085862454
1661,12.89866178432909
1662,12.83490898931233
1663,12.992802680394254
1664,12.642656817631124
1665,12.730208289931097
1666,12.79819839481407
1667,12.757309733791129
1668,12.592485392572524
1669,12.769322309412175
1670,12.510987814840343
1671,12.978442075520249
1672,12.597727590598167
1673,12.431193773742441
1674,12.181223462535524
1675,12.17078096623641
1676,12.295550638191777
1677,13.127554458929133
1678,12.79263970959891
1679,12.78793183204949
1680,12.369204711555927
1681,12.62906336196117
1682,12.11971744625801
1683,12.036799785721266
1684,12.065729813917233
1685,12.02635064381236
1686,12.053937288902889
1687,12.1214936614927
1688,12.120356550001459
1689,12.134535155557973
1690,12.103708318196158
1691,12.359750962832385
1692,12.0741582219559
1693,12.094927729033271
1694,12.04806422032467
1695,12.488844205628803
1696,12.076641700247528
1697,12.885479340095337
1698,12.683053982785967
1699,12.390513040572884
1700,12.464523374470852
1701,12.44837090708855
1702,12.389077650446556
1703,12.59917855750942
1704,12.298538451298416
1705,12.996162395218464
1706,12.274484718425375
1707,12.279283233566517
1708,12.498590202047438
1709,12.332303571641335
1710,12.418916155642915
1711,12.470074356484435
1712,12.473495075428515
1713,12.297606413716185
1714,12.210239323760657
1715,12.150417326711743
1716,12.029563033204782
1717,11.784484336484748
1718,12.228010245784889
1719,12.436959330833185
1720,11.984380610607518
1721,11.67078708326639
1722,11.93020727014651
1723,12.308102466132794
1724,12.39961335196186
1725,12.172482627932556
1726,12.049132150629955
1727,12.110288922353535
1728,12.005852267418453
1729,11.911028577738424
1730,11.701723475888645
1731,11.816452944212815
1732,11.665549670398395
1733,11.70531801662822
1734,11.808814139456127
1735,11.63100131550625
1736,12.840743268419963
1737,12.319088426085663
1738,12.56847362127184
1739,12.226933919296492
1740,12.161259522492843
1741,12.031752691276246
1742,12.029287975852213
1743,12.645156208550379
1744,12.31597534862933
1745,12.257357715700994
1746,12.288017179048184
1747,12.316558615917348
1748,12.000786230778777
1749,11.80818843140834
1750,12.401377813125839
1751,11.710983044779207
1752,11.837659083315184
1753,12.11693024786432
1754,12.073448369660323
1755,11.661418231247234
1756,11.716902750362859
1757,11.863263397930243
1758,11.93920999413894
1759,12.023775330910462
1760,11.820481200708105
1761,12.077208434007645
1762,12.035089815726431
1763,11.683628643195812
1764,12.047687695770005
1765,11.946816023133207
1766,12.346765511721928
1767,11.84306700282013
1768,12.128375796878528
1769,11.87018654827606
1770,11.733299760172368
1771,11.8150573884966
1772,11.834346845108534
1773,11.710298454030665
1774,11.76182174922021
1775,11.677759321676666
1776,11.724501518635407
1777,11.822041572705281
1778,11.620285937912765
1779,12.08867138923474
1780,11.739452519989893
1781,11.321570730641726
1782,11.896233357918547
1783,11.56453174838322
1784,11.633508386997365
1785,11.726132534116722
1786,11.99750007425216
1787,10.92223356326725
1788,11.37467790158646
1789,11.083311385024258
1790,12.012876205118944
1791,11.93855912915488
1792,11.767750905955609
1793,11.850380644634853
1794,11.827380707290411
1795,11.679082210211753
1796,11.691907258291321
1797,11.691714399877467
1798,11.662837018550052
1799,11.74102246701533
1800,11.828684832989536
1801,11.64997892718261
1802,11.91296268210949
1803,11.899422749369185
1804,11.8021367985394
1805,11.773730300700318
1806,11.714623976110794
1807,11.668390138485115
1808,11.523298272073125
1809,11.841449103168458
1810,11.545719758331531
1811,11.492297040104049
1812,11.74104685325297
1813,11.466385187045525
1814,10.924104492685696
1815,11.433460378008634
1816,11.522515145589946
1817,11.846793925183496
1818,11.70553211814764
1819,11.089806393329704
1820,11.60524704843524
1821,11.892710049590683
1822,10.920454724468971
1823,11.769531892693815
1824,11.726767947684435
1825,11.508619800211196
1826,11.518126089952712
1827,11.810254854877547
1828,11.588659860452266
1829,11.906486841595848
1830,11.896415937419121
1831,11.485966384733656
1832,11.811060856612405
1833,11.760864971039567
1834,11.853532646420366
1835,11.783264570296062
1836,11.37164481610179
1837,11.781219369578753
1838,11.395618778173057
1839,12.005041110426433
1840,11.893373766467224
1841,11.190801529476266
1842,11.787009408197196
1843,11.776249530441603
1844,11.844261482388296
1845,12.003368477558158
1846,11.918512722590247
1847,10.9715680146664
1848,11.556139981474129
1849,11.660649208642528
1850,11.927641328777382
1851,11.736441271273165
1852,11.778149355129928
1853,12.01361859286724
1854,11.930409095376305
1855,12.307752656672042
1856,11.833731283146584
1857,11.833856453900685
1858,11.68243224976403
1859,11.88735369759993
1860,11.68243224976403
1861,12.47297827941893
1862,12.456652561776727
1863,12.456652561776727
1864,12.734267220310755
1865,12.74679788336545
1866,12.421403587488674
1867,12.685765043216346
1868,12.280526190321956
1869,12.327841777982357
1870,12.408673182279585
1871,12.034265243271827
1872,12.439533342895732
1873,11.822578193813142
1874,12.220297459490055
1875,12.150797887026496
1876,12.255004639527701
1877,12.224044428159141
1878,11.76924914050368
1879,11.847778313471734
1880,12.40321102036375
1881,12.443293088100658
1882,12.190087460454565
1883,12.270909070668925
1884,12.36170009939885
1885,12.640855409490984
1886,12.244929497871912
1887,12.549475379742779
1888,11.924366764927768
1889,11.787873342856972
1890,11.877400896366202
1891,11.595541742581661
1892,11.774080662485682
1893,11.752338748000506
1894,11.90315859530581
1895,11.79341788126271
1896,11.688050608128602
1897,11.444282129049387
1898,11.855112146241341
1899,11.832213960587104
1900,11.964424799910645
1901,11.928399852168237
1902,12.32033344958938
1903,11.744695931830249
1904,12.065077242655045
1905,12.000068102674081
1906,12.196544025767556
1907,11.620819479759852
1908,11.813742048502757
1909,11.71723676585044
1910,12.146588088313612
1911,12.627031938127445
1912,11.81425641851861
1913,11.105599446678623
1914,12.699851598746077
1915,11.064725326141673
1916,12.457501650835116
1917,11.854517200327757
1918,12.061376029016394
1919,11.837184709102111
1920,12.98143753338063
1921,12.694355705276255
1922,12.280395699138195
1923,12.36999201059793
1924,12.161535123869044
1925,12.878729807925598
1926,11.865086282018767
1927,11.923340075233163
1928,11.732860090978901
1929,11.727142220817123
1930,11.884755713139105
1931,11.882455786831207
1932,12.1008929416087
1933,12.127522837863335
1934,12.070160198853252
1935,12.170118644961482
1936,12.104734999003913
1937,12.07468382952909
1938,12.343693002518062
1939,12.119333001036276
1940,12.072234386485547
1941,12.166955809856027
1942,12.194324148199224
1943,12.70917852796489
1944,12.80771591811821
1945,11.902462778638922
1946,12.699158532847157
1947,12.074649376487368
1948,12.421559884370716
1949,12.061782349525357
1950,12.547392509476479
1951,12.332790122777826
1952,12.00616886444012
1953,12.107271635192358
1954,11.867520479056678
1955,12.556606300181091
1956,11.930787558481976
1957,12.657724288623504
1958,11.813478154671973
1959,11.625588426560364
1960,11.682187268525059
1961,11.502110062817186
1962,11.577540495600536
1963,11.640236795982137
1964,11.942953925914477
1965,11.947052726262212
1966,12.584521512783764
1967,12.983086132391408
1968,12.8800448156398
1969,13.170859568986241
1970,12.901879621768204
1971,12.796948187413564
1972,12.519205738827836
1973,12.642581989944444
1974,13.122434395002232
1975,12.497249707885718
1976,12.753706326960767
1977,12.853467550649516
1978,12.77250314161876
1979,12.158348540953057
1980,12.769874529182983
1981,12.375920147832971
1982,12.224158804868352
1983,12.016725759100627
1984,12.25413794119629
1985,12.170872308065965
1986,12.127159488084779
1987,12.075828430921824
1988,12.130025840029267
1989,12.260858628105721
1990,12.433769116356908
1991,12.300606002358998
1992,12.059903340547784
1993,12.408138379721066
1994,12.09498451319171
1995,12.403342715896455
1996,12.582659298253228
1997,12.833227626341785
1998,12.398365070700775
1999,12.634824923052703
2000,12.445531191239086
2001,12.384290726994653
2002,12.520208037450564
2003,12.507747752716858
2004,12.261448278354033
2005,12.355963204375117
2006,12.447119221506084
2007,12.218498265234492
2008,12.190782352142008
2009,12.116666081582405
2010,11.7818838482843
2011,12.082264010810084
2012,12.122658192690716
2013,12.11541683230547
2014,12.216708410769824
2015,12.175312140228959
2016,12.186821105539625
2017,11.73381641473117
2018,11.848218919268641
2019,11.580964658869373
2020,11.59614586315678
2021,12.107385766998117
2022,11.921196965237632
2023,12.355929604968651
2024,12.888568597920642
2025,12.022404591154595
2026,11.918364298834991
2027,11.968792512048582
2028,12.046731689625572
2029,12.586815917549563
2030,12.36088659089513
2031,12.450802190396043
2032,12.49263565310832
2033,12.026693121921712
2034,12.255370431758358
2035,12.091166814988327
2036,12.165953253674903
2037,12.732225001721408
2038,12.201086922100611
2039,12.623647304741969
2040,12.59765699292736
2041,12.17271509880509
2042,12.019454040732384
2043,11.960204182282876
2044,12.344532218017038
2045,11.834855164108324
2046,11.91439594065564
2047,11.86030368178591
2048,11.782186431578372
2049,12.146448312731527
2050,11.551234731736887
2051,11.706797424240605
2052,11.927107135623695
2053,11.385008147190364
2054,11.9929378708931
2055,11.861071179949356
2056,11.705502677332909
2057,12.394119551907433
2058,11.794770861412317
2059,12.050834858530528
2060,12.020579249868229
2061,11.827151259189339
2062,11.587667462595434
2063,11.875493841946735
2064,11.675541744676398
2065,12.094809269498104
2066,11.581649429009907
2067,11.716187987015482
2068,11.339852791041386
2069,11.668360715166918
2070,11.425957954219784
2071,11.637004374415344
2072,11.836088347550572
2073,12.112996734323564
2074,11.89007520368791
2075,11.642423755193201
2076,11.963359512599299
2077,11.803054713478087
2078,11.783201928883772
2079,11.615601591703166
2080,11.702721579976966
2081,11.789595952622497
2082,11.846407196388837
2083,11.571109993743564
2084,11.761101645362784
2085,11.567968203573642
2086,11.789710764569252
2087,11.559717621170508
2088,11.232513164713875
2089,11.817112448174965
2090,11.614665090568433
2091,11.699971702049398
2092,11.710859423707909
2093,11.709180650031664
